year,location,driver,timestamp,avg_speed,max_speed,speed_variance,throttle_volatility,throttle_snaps,brake_switches,avg_rpm,max_rpm,transcript
2023,Silverstone,SAR,2023-07-09 15:25:26.557,273.32,308,949.72,5.1,10,4,10967.2,12092,"Best fighting channel for Sprawl. If we close it off, it's a late overtake, exit top 9, early overtake, exit top 3. I will try, I will try. Just helping you out there mate. Doing great."
2023,Silverstone,SAR,2023-07-09 15:31:42.566,222.99,314,4978.67,5.1,6,4,10141.9,11734,Congratulations to the team on the points.
2023,Silverstone,STR,2023-07-09 14:41:49.073,226.1,307,5017.29,4.55,8,3,10430.0,12058,Take me to the box.
2023,Silverstone,STR,2023-07-09 14:41:49.193,226.73,307,5071.8,4.55,8,3,10441.4,12058,"OK Lance, don't worry about Leclerc, nobody else is stopping yet."
2023,Silverstone,STR,2023-07-09 14:42:57.836,202.14,312,6965.06,4.21,5,5,9749.9,11737,"Just focus forward Lance, nobody reacted to Leclerc and it took him a long time to catch you. Just focus on what you're doing, it's good."
2023,Silverstone,STR,2023-07-09 15:09:10.855,192.87,303,7232.67,4.58,4,4,9530.2,11900,"Copy Lance, good move noted."
2023,Silverstone,STR,2023-07-09 15:24:20.089,223.55,305,4901.41,5.22,7,4,10212.4,11853,He's trying to understand the face.
2023,Silverstone,STR,2023-07-09 15:31:42.566,222.09,309,4930.7,4.68,5,4,10380.4,12181,"OK Lance, that's P14 I'm afraid, we had a 5 second penalty for Gasly in turn 16-17."
2023,Silverstone,VER,2023-07-09 14:19:19.764,186.19,292,5224.89,5.67,6,7,9559.1,11741,"We are expecting some light rain in 2-3 minutes, similar to Q2."
2023,Silverstone,VER,2023-07-09 14:46:51.113,201.38,296,5648.46,4.42,5,4,10006.7,11701,"Slowly, a bit more vibration on the left front but it's okay."
2023,Silverstone,VER,2023-07-09 14:52:26.873,265.5,297,862.91,6.56,9,6,11135.3,11860,"Max, in case you're struggling with front in the low speed, diff 7 is available. We'll leave it to you."
2023,Silverstone,VER,2023-07-09 15:12:33.594,224.06,297,3644.38,3.64,4,4,10457.4,11808,"The tyre doesn't really feel good. Ok, on the set."
2023,Silverstone,ZHO,2023-07-09 14:31:39.844,224.89,294,4209.0,5.1,5,4,10491.0,11946,Fondueing minus one as discussed. Question?
2023,Silverstone,ZHO,2023-07-09 14:46:50.817,212.04,293,3859.3,4.11,6,4,10420.3,11920,This is the place I want to do. More than that I would definitely crash.
2023,Silverstone,ZHO,2023-07-09 14:59:41.506,199.24,272,3085.04,4.46,5,5,9974.8,11785,"Take my brakes, I had no brakes."
2023,Silverstone,ZHO,2023-07-09 15:10:18.323,257.63,303,1098.83,8.34,12,9,10746.5,11890,No more overtaking.
2023,Silverstone,ZHO,2023-07-09 15:10:53.228,210.51,303,6355.65,4.0,4,4,9833.8,11906,Try go suck night to a car or not?
2023,Silverstone,ZHO,2023-07-09 15:31:42.566,225.44,299,4307.43,5.08,6,4,10179.6,11971,Start at this one straight time with the tyres locking up. Then we need to see what we can do with the tail.
2023,Budapest,ALB,2023-07-23 14:45:29.170,165.21,271,2678.73,6.16,5,6,9666.6,12088,"Thank you Alex. That was a mega job. So P11, obviously no points, but P11 pretty good still. So that was a really good recovery after yesterday."
2023,Budapest,ALO,2023-07-23 13:14:43.508,166.82,273,2682.63,5.98,5,6,9631.1,11648,"I need to let him go, or with this guy we lose 30 seconds battling. He doesn't understand. Yeah, copy."
2023,Budapest,ALO,2023-07-23 13:36:26.003,177.25,272,2829.45,6.48,5,6,9871.0,11620,"So Lance is 2.4 ahead, he'll let us pass once we get to the finish."
2023,Budapest,ALO,2023-07-23 13:50:52.994,196.79,300,5109.83,4.3,5,4,9634.0,11708,"10th to 2 10ths quicker than the Ferrari's? Yeah, let's put some pressure. Yeah, sounds good, sounds good."
2023,Budapest,ALO,2023-07-23 14:45:29.170,166.19,271,2442.03,6.04,6,6,9736.4,11926,Position 9.
2023,Budapest,BOT,2023-07-23 14:45:29.170,164.97,273,2656.49,6.04,5,6,9770.0,12542,"So that was P12 for us in the end. Yeah, coffee. Share it with the test lap and then locking in some face. Skate park."
2023,Budapest,HAM,2023-07-23 13:07:30.253,170.3,276,2793.77,6.2,6,6,9388.5,11909,"Don't sweat it Lewis, it's going to be a long hot race."
2023,Budapest,HAM,2023-07-23 13:11:22.668,184.66,250,1640.49,9.13,13,9,9434.2,11457,So it's the front right brake that is running hot. So let's see what you can do.
2023,Budapest,HAM,2023-07-23 13:30:53.744,197.04,284,4132.88,4.0,4,4,9448.5,11713,They've got nine seconds all of a sudden. That's a crazy amount.
2023,Budapest,HAM,2023-07-23 13:38:40.079,184.5,257,1820.75,8.89,12,9,9628.2,11688,"Where am I losing all the time? I'm just a car slow. So a lot of it is straight line, then turn 11 and turn 14. You're turning the engine down. I'm not sure if we are doing things to improve temp situation though."
2023,Budapest,HAM,2023-07-23 14:08:40.413,178.11,294,4956.54,4.81,4,5,9111.9,11740,"We'll pick the pace up though, keep the pace up as high as you can. This is as fast as it goes mate, from 10."
2023,Budapest,HAM,2023-07-23 14:45:29.170,165.4,270,2492.58,6.86,10,6,9059.4,11632,"Tough day today, guys. Yeah, this wasn't meant for us but thank you so much for the hard work. Let's keep pushing. We've got a lot of changes and improvements we need to make to this car. So let's go. ASAP. Yeah, copy Lewis, yeah, we're on it."
2023,Budapest,HUL,2023-07-23 14:45:29.170,168.18,266,2771.69,6.66,8,6,9764.4,12358,"Good job Nico, holding him off. At least no loss of points to the main competitors for us. But, the air is going to eventually run out for us. Yeah, copy that, keep working."
2023,Budapest,MAG,2023-07-23 13:12:31.154,190.45,279,3664.79,6.6,7,6,9717.9,11889,It looks like Alonso at the head of this queue is playing the long game. He's got a gap of three seconds in front of him to science. Looks like he's looking after his tyres and that's why everyone else is bunched up behind.
2023,Budapest,MAG,2023-07-23 13:17:32.070,173.31,259,2481.15,7.56,7,7,9966.7,12305,Russell is using DRS with no one in front. He may have had it from when they pitted Kev. He was using it straight down to turn 2. Copy.
2023,Budapest,MAG,2023-07-23 13:53:07.664,181.59,283,2569.06,6.8,8,7,10270.5,12431,Excellent work on the defence there Kev.
2023,Budapest,MAG,2023-07-23 14:45:29.170,166.97,270,2737.71,6.24,5,6,9826.1,12134,"Okay Kev, that's the checkered flag, that's the checkered flag. Yeah, so Kev we were P17 at the end of all of that. Yeah, another tough one, sorry mate."
2023,Budapest,NOR,2023-07-23 13:56:59.738,167.99,269,2587.81,7.0,7,7,9857.7,12416,"Ok Lando, what are your thoughts on plan A vs plan C? Yeah, it depends what everyone else is like to be honest. The tyres are not bad but they don't feel that good. Ok, understood."
2023,Budapest,NOR,2023-07-23 14:12:36.127,174.67,269,2473.48,9.0,12,10,9955.7,12229,"The tyres are new, we need tyres at the end."
2023,Budapest,NOR,2023-07-23 14:21:30.118,201.62,301,4940.72,5.38,6,6,10100.1,12154,The car is in the
2023,Budapest,NOR,2023-07-23 14:27:03.565,190.39,302,4896.38,5.24,5,5,9865.6,12054,The
2023,Budapest,NOR,2023-07-23 14:43:44.000,168.84,272,2686.13,6.12,7,6,9793.8,11893,Let's go! Yeah baby!
2023,Budapest,NOR,2023-07-23 14:45:29.170,168.84,272,2686.13,6.12,7,6,9793.8,11893,I think I speak in the name of everybody. Thank you very much. Really well managed. Two podiums in a row. That's fantastic results. Well done.
2023,Budapest,OCO,2023-07-23 13:06:55.425,115.28,251,1098.32,7.36,6,12,7962.6,11264,I think this is going to be terminal please.
2023,Budapest,PER,2023-07-23 13:46:26.452,193.58,298,4725.89,3.99,3,4,9844.2,11825,Just fair limit.
2023,Budapest,PER,2023-07-23 13:53:40.179,192.76,287,3210.22,6.81,5,6,10110.2,11842,Gap 7 seconds. Podiums on.
2023,Budapest,PER,2023-07-23 14:45:29.170,164.23,271,2723.84,6.14,9,6,9731.3,12189,"Okay, P3. On the podium. Tidy work. Yeah, good job guys. Well done Checo. That is a great, great recovery. Great to have you on the podium today. 12 victories in a row, you've been part of that and that's history for the team. Amazing guys, one to everyone. One on record. And now it's time for Woody to rehydrate. Oh yeah. The big bottle or the little bottle? I think big. He's getting old now. It's bigger than him. He's strong enough. There's some great racing there Checo today. It got a bit close at turn three a few times but you got your elbows out. Well done mate. Yeah. Yeah, they race hard these guys."
2023,Budapest,PIA,2023-07-23 13:21:23.644,176.65,267,2510.87,8.91,9,10,9739.3,11682,We're looking for maximum pace to target lap. Maximum pace for target lap.
2023,Budapest,PIA,2023-07-23 13:33:06.197,178.11,270,2535.3,8.57,9,9,9885.1,11751,"What would you want me to do here? For the moment look after the tyre, priority target lap. We want to get to plan A target lap."
2023,Budapest,PIA,2023-07-23 14:10:55.832,188.26,280,2466.95,7.85,5,8,10179.9,11681,"Did Peres push you off turn 2, did you get an off run? Didn't really make much space."
2023,Budapest,PIA,2023-07-23 14:45:29.170,165.8,270,2699.7,5.97,4,6,9563.0,11770,"Yeah, thanks guys. Not sure why I couldn't hang on to the tyres but something to review. Well done on podium and the points. Nice to still be at the front. Go get them next week."
2023,Budapest,RUS,2023-07-23 13:10:15.922,175.61,257,2224.3,8.79,10,10,9838.4,11726,Any other advice to get these temps down? We're still looking at it.
2023,Budapest,RUS,2023-07-23 13:39:12.797,177.99,296,4774.61,5.29,6,6,9448.7,12190,"OK, so we've let Lewis through this map."
2023,Budapest,RUS,2023-07-23 14:32:04.419,193.1,287,2636.25,8.99,13,8,10459.7,12121,Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio. Radio.
2023,Budapest,RUS,2023-07-23 14:34:50.710,193.29,277,2549.07,8.28,11,10,10364.3,12117,Yeah baby!
2023,Budapest,RUS,2023-07-23 14:45:29.170,169.64,265,2568.77,6.7,7,6,9851.4,12217,"George, well done on super recovery and sorry we messed it up yesterday but the drive was really good. Really good. Thanks for your time."
2023,Budapest,SAI,2023-07-23 13:17:32.070,175.01,288,3632.73,6.6,12,8,9646.9,12110,"Switch position, Sierra. I think it's too early. I don't feel too bad."
2023,Budapest,SAI,2023-07-23 13:24:13.032,175.32,247,1536.96,8.4,12,11,10099.1,12086,"If I see a second is going to pass me, I will call box, but not yet. Understood, good call."
2023,Budapest,SAI,2023-07-23 13:49:47.042,187.33,282,2808.64,8.08,9,8,10041.2,12199,"Stroll is coming in, he is on three stops, we are not responding, we are faster than him."
2023,Budapest,SAI,2023-07-23 13:58:39.676,180.47,265,2377.19,8.95,10,10,10007.3,12137,"Which tyre are you thinking about? I'm thinking hard, it seems our best choice."
2023,Budapest,SAI,2023-07-23 14:45:29.170,163.7,271,2742.05,6.64,9,8,9673.7,12517,Charge off and mode slow. And pick up. Finish B8.
2023,Budapest,SAR,2023-07-23 13:15:51.775,171.71,245,1648.45,8.32,11,9,9985.2,12098,"Ok, that's 8 laps. I'll be with Flanné, question? Yeah. I just want silence till I need something."
2023,Budapest,STR,2023-07-23 14:45:29.170,163.97,267,2499.73,5.6,6,6,9687.0,11736,"That's a good point from where we started. Well managed, early stop. You're well clearer for people that stopped around you. So well done. Good management in the middle. It was a two stop race for everybody so we made that work. Well done. Take the pick up. Fernando P9 ahead of you."
2023,Budapest,TSU,2023-07-23 14:45:29.170,168.9,269,2683.29,6.2,8,6,9968.3,12329,We are discussing the office. You did a good race. And then we will go through everything.
2023,Budapest,VER,2023-07-23 13:30:18.635,193.5,295,4713.51,4.0,5,4,9701.4,11623,"So Norris got the undercut on Piastri but he has, well, it was a very strong outlet."
2023,Budapest,VER,2023-07-23 13:48:06.747,184.03,263,1960.55,9.25,12,8,9851.2,11941,"Initial thoughts on this compound? It's a fully grip, it's not bad, but the tyre feels definitely a bit more stiff. So it's easier to have a moment or whatever. Understood."
2023,Budapest,VER,2023-07-23 14:20:57.603,189.6,299,4344.92,5.7,7,6,9826.5,11647,There are so many marbles if you turn one off line it's crazy. Takes like a whole lap to get them off. Understood Max.
2023,Budapest,VER,2023-07-23 14:28:44.126,189.28,269,2306.16,10.14,15,9,9837.3,11747,"Everything ok? Just checking in? Yeah, all good."
2023,Budapest,VER,2023-07-23 14:43:43.641,176.72,268,2674.04,7.74,11,8,9705.6,11834,"Not a bad race car is it? Controlled that beautifully. Congrats. Well done mate, that is win 44 for you, 12 in a row and that is history. That is absolute history today. That's a fantastic, fantastic performance. What an unbelievable market shift that was today. That was so enjoyable to drive. Unbelievable. Well done guys, 12 in a row. Unbelievable. I think everyone can be really proud of that achievement we have done today. That was unbelievable. Thank you. Mate, this is so enjoyable to drive. Unbelievable. I was really enjoying that last bit."
2023,Budapest,VER,2023-07-23 14:45:29.170,176.72,268,2674.04,7.74,11,8,9705.6,11834,"What a difference 24 hours makes. I think it was the dinner. That was absolutely impressive, that first lap. And then they didn't see you for the rest of the day, so stunning. Yeah, the car was really really good today. So we're going to send Pedals up because he was around in 1988 when McLaren did 11, so 12 in a row is something to be really really proud of and great to have Checo up there as well. Yeah, that was a great recovery as well. Two cars on the podium, so really good. Max Ford, it's worth it, you got your fastest lap as well. Yeah, very lovely that. Yeah, and your fastest pit as well, but 1.9 seconds fastest of the season, so it's been a good day all round. Yeah, was that the first one? Because that one felt the best. Actually, apologies, I'm just checking that you got the fastest start, but yours were pretty slick as well. That's in the team, that's good."
2023,Budapest,ZHO,2023-07-23 14:45:29.170,166.92,269,2698.65,6.0,6,6,9632.0,11728,"We finished P17, let's discuss the race afterwards of radio. Yeah, that was really nice at the start. I have no power. Did you guys see the issues or not? Because honestly... ZHO, we discuss later. We discuss later, please. Copy."
2023,Spa-Francorchamps,ALB,2023-07-30 14:32:30.836,233.8,333,10852.2,2.4,1,4,10361.3,12225,A lot of people struggle with the tyres but it's a great overtake today. There's quite a few of them.
2023,Spa-Francorchamps,ALO,2023-07-30 13:45:41.898,251.63,311,4631.79,3.26,6,2,10464.4,11586,"All cars staying out, all okay."
2023,Spa-Francorchamps,ALO,2023-07-30 13:53:31.208,175.41,313,8977.36,4.29,3,4,9337.0,11757,"So Norris is on already 8 lap old soft, so he's probably going to stop again. We can come through these cars even if we let them come through our pit window."
2023,Spa-Francorchamps,ALO,2023-07-30 14:00:11.857,223.08,314,5364.99,6.02,8,4,10314.5,11522,Good job. Thank you guys.
2023,Spa-Francorchamps,GAS,2023-07-30 13:42:18.994,156.76,304,7595.86,4.37,4,4,8939.5,11847,So at the moment how's the track? It's tricky.
2023,Spa-Francorchamps,GAS,2023-07-30 14:00:45.669,214.47,291,3707.83,6.92,8,7,10352.5,11915,"Here it goes into the soft end for the engine, I can't touch it in the nearest."
2023,Spa-Francorchamps,GAS,2023-07-30 14:06:21.994,223.02,289,3297.22,7.0,9,7,10492.0,11978,"That's not normal, check my engine."
2023,Spa-Francorchamps,GAS,2023-07-30 14:32:30.836,222.49,323,9813.15,4.05,4,2,10173.9,12440,"Alright mate, tough one to end up just outside the points. We lost too much time in lap 1 with the incident. Pit stop cost us quite a lot. But it's ok, do better next time. We'll work on that mate, don't worry. So we charge over the brake and we'll come back strong."
2023,Spa-Francorchamps,HAM,2023-07-30 13:13:16.216,224.91,319,9099.6,3.72,3,5,10102.5,12020,The car is on the road.
2023,Spa-Francorchamps,HAM,2023-07-30 13:18:52.182,230.15,317,9129.83,2.78,2,4,9971.8,12123,"So potential rain on the radar, 20 minutes away. Not very strong though, nothing like yesterday."
2023,Spa-Francorchamps,HAM,2023-07-30 13:39:31.512,228.9,312,3178.03,5.24,7,4,10244.4,11771,That's a very good one.
2023,Spa-Francorchamps,HAM,2023-07-30 13:41:11.948,217.93,291,2521.07,6.45,7,9,10204.3,12208,"So light rain being reported around the circuit, but very light."
2023,Spa-Francorchamps,HAM,2023-07-30 13:42:52.931,203.14,291,2810.56,6.09,6,10,9875.7,11882,"It's going pretty well mate. Yeah, copy. We think this is only going to last another five minutes at most."
2023,Spa-Francorchamps,HAM,2023-07-30 14:10:16.632,164.12,321,7718.29,4.43,4,4,8602.2,12297,Got to be careful dropping too much time or otherwise we've got to make it all back up.
2023,Spa-Francorchamps,HAM,2023-07-30 14:29:45.244,232.96,320,8990.2,2.98,4,2,10264.1,12423,We just didn't have a call for this weekend. Well done.
2023,Spa-Francorchamps,HUL,2023-07-30 13:09:20.563,226.3,316,3551.09,6.12,9,4,10605.8,12419,I feel like I've got some pace today compared to these guys.
2023,Spa-Francorchamps,HUL,2023-07-30 13:14:24.120,194.16,341,6032.83,7.54,10,5,9914.0,12132,Copy that. Soft runners have started boxing. We'll look at the traction.
2023,Spa-Francorchamps,HUL,2023-07-30 13:21:38.086,223.98,312,6948.78,2.08,1,2,10069.4,12159,"Hi, Nico. So the rear temp has peaked. The surface temp has peaked. So hopefully some of it will come back a little bit on the rear."
2023,Spa-Francorchamps,HUL,2023-07-30 13:23:19.147,163.06,315,7206.54,4.72,3,4,9076.6,11987,"Ok Nico, the people who stopped earlier are pretty quick. Albon 3.7 behind so let's use the tyre now."
2023,Spa-Francorchamps,HUL,2023-07-30 13:32:14.595,208.98,303,3572.76,7.82,11,7,10302.0,11989,"Jesus, that Williams was quick on the straight."
2023,Spa-Francorchamps,HUL,2023-07-30 14:32:30.836,222.31,320,9835.45,2.78,3,2,9765.6,12008,Tough race. Your pace when the track was damp was excellent. Really good. Sorry we don't have the tyre life to keep it going.
2023,Spa-Francorchamps,LEC,2023-07-30 13:33:21.532,201.54,288,2839.89,7.59,9,6,10473.5,12173,"Weather update. Light rain expected in 5 minutes, arriving from turn 14 and lasting around 10 minutes."
2023,Spa-Francorchamps,LEC,2023-07-30 13:38:57.387,201.5,291,2694.95,8.41,13,6,10558.6,12233,And this rain will last for around 10 minutes.
2023,Spa-Francorchamps,LEC,2023-07-30 14:29:10.135,223.84,318,9001.59,4.48,6,4,9873.2,11731,"Good job. Montana, good job. Well managed."
2023,Spa-Francorchamps,LEC,2023-07-30 14:29:10.838,223.84,318,9001.59,4.48,6,4,9873.2,11731,"Good job. Well done, good job. Well managed. And P3, P3, reminder, no in lap, no in lap."
2023,Spa-Francorchamps,MAG,2023-07-30 13:12:41.108,196.62,292,3165.44,7.79,13,6,10561.9,12368,"At the moment, assuming no change on front wing. Correct."
2023,Spa-Francorchamps,MAG,2023-07-30 14:32:30.836,226.97,322,10566.99,2.64,3,4,10107.3,12279,"I think you did a fantastic job with the car you had there Kev, I really did. Well done mate. Sorry for where we finished. Yeah, let's just get through this until we get something better. Thanks for the effort. No worries Kev, thanks for your effort. That really was a mega job with the car you've got."
2023,Spa-Francorchamps,NOR,2023-07-30 13:09:52.859,168.65,301,7080.87,3.61,3,2,9565.6,12125,"Ok Lando, what is the pace? What is the pace? Oh man! Oh yep, oh good, pace zero mate."
2023,Spa-Francorchamps,NOR,2023-07-30 13:12:41.108,209.46,285,3678.21,6.0,9,6,10467.1,11802,Down one and a half.
2023,Spa-Francorchamps,NOR,2023-07-30 13:22:45.288,216.37,285,2659.73,7.2,8,6,10845.0,11930,"Suggestion, yellow G2. Yeah, none of this is helping mate. Ok mate, we are trying here our best as well. Yeah, I can understand you."
2023,Spa-Francorchamps,NOR,2023-07-30 13:37:15.576,117.74,301,9581.99,2.59,1,5,8534.6,11733,Suggestion green F2. Green F2.
2023,Spa-Francorchamps,NOR,2023-07-30 13:37:15.747,120.6,301,9786.18,2.5,1,5,8601.6,11733,Up three.
2023,Spa-Francorchamps,NOR,2023-07-30 13:37:16.044,123.52,301,9948.05,2.45,1,5,8652.7,11733,"Oh, I don't know. 3 down 3, whatever. Just make a difference to me."
2023,Spa-Francorchamps,NOR,2023-07-30 13:54:38.845,212.38,309,4851.9,6.64,10,4,10263.9,12154,"Yeah, rear's already struggling a bit. Pace 1."
2023,Spa-Francorchamps,NOR,2023-07-30 14:05:48.370,248.54,309,4128.45,4.95,8,3,10572.2,12202,I'm going to start to make some mistakes with the tyres.
2023,Spa-Francorchamps,OCO,2023-07-30 13:32:14.595,208.33,289,2435.36,7.77,9,7,10095.3,12035,"Okay, let's be clever. Your choice."
2023,Spa-Francorchamps,OCO,2023-07-30 13:50:43.692,253.5,316,4246.13,5.14,9,5,10422.7,11748,"Red box only, 34. Copy that, there are 20 laps remaining."
2023,Spa-Francorchamps,OCO,2023-07-30 14:04:40.995,223.91,289,2341.08,7.84,11,6,10470.7,11768,"Fail B02. OK, urgent."
2023,Spa-Francorchamps,OCO,2023-07-30 14:32:30.836,232.27,323,9370.74,2.77,2,4,10027.9,11609,"Well done mate, that was very impressive. Thank you guys. We needed one more lap unfortunately. I know, I know. One more lap would have been nice. Yeah, very good job, very good job. Yeah, nice few points, good job."
2023,Spa-Francorchamps,PER,2023-07-30 13:13:16.935,192.49,312,9053.17,4.26,4,4,9579.1,11839,Some drops. There's nothing on the radar at the moment. Maybe 30 minutes away. Some drops. There's nothing on the radar at the moment. Maybe 30 minutes away. Some drops.
2023,Spa-Francorchamps,PER,2023-07-30 13:17:11.901,171.06,299,6440.0,4.8,4,3,9694.0,11877,Generally the traction is going up.
2023,Spa-Francorchamps,PER,2023-07-30 13:48:29.443,221.99,287,2855.77,6.5,8,6,10186.3,11786,I'm not happy with this. I'm tired.
2023,Spa-Francorchamps,PER,2023-07-30 13:52:58.550,229.88,314,9187.25,2.72,2,2,10055.3,11836,"So no effects behind, you can exaggerate the management, exaggerate the tyre management."
2023,Spa-Francorchamps,PER,2023-07-30 13:56:51.110,182.49,315,9529.53,4.44,3,4,9414.4,11827,"CHECO, so preference soft versus medium."
2023,Spa-Francorchamps,PER,2023-07-30 13:56:51.500,180.49,315,9406.25,4.5,3,4,9410.1,11827,Copy.
2023,Spa-Francorchamps,PIA,2023-07-30 13:08:11.032,81.81,113,189.95,0.82,0,2,7172.4,9880,I don't know what he was doing. I was there and just turned in like I didn't exist.
2023,Spa-Francorchamps,RIC,2023-07-30 13:11:00.796,220.84,294,2363.51,7.12,11,6,10674.4,11971,Consider EB11 one step less. EB11.
2023,Spa-Francorchamps,RIC,2023-07-30 14:32:30.836,228.25,323,10436.55,2.78,3,2,10054.4,11589,"Yep, even in clear, I'll debrief. It's okay."
2023,Spa-Francorchamps,RUS,2023-07-30 13:05:57.237,172.61,319,8336.76,4.6,5,4,9329.5,11839,Radio.
2023,Spa-Francorchamps,RUS,2023-07-30 13:37:15.529,192.91,312,3859.98,7.56,12,6,10077.4,12159,The video is played on the radio.
2023,Spa-Francorchamps,RUS,2023-07-30 13:37:50.575,218.63,295,2542.31,5.6,6,4,10418.6,11894,I'm a she-tang with bird steering. The weird noise from the right.
2023,Spa-Francorchamps,RUS,2023-07-30 14:02:26.129,212.64,288,3659.03,7.47,9,8,10150.3,12045,"It doesn't quit, it just never pisses off."
2023,Spa-Francorchamps,RUS,2023-07-30 14:31:15.524,224.23,318,9792.54,2.74,2,2,9734.5,11794,"Good job. That was P6 in the end. Yeah, good job guys. Good recovery after a very tough weekend so far. Bit of race felt good. Let's reset and go again. Yep. Enjoy a nice two weeks off."
2023,Spa-Francorchamps,SAI,2023-07-30 13:05:57.456,161.51,310,6534.09,4.98,3,4,9175.2,12117,"Yeah, we do see the damage, carry on for now."
2023,Spa-Francorchamps,SAI,2023-07-30 13:08:11.319,262.34,317,6314.11,2.08,3,2,10558.9,11951,"We try to fix it at the P-stop, going down with flap, nothing we can do right now. Keep pushing."
2023,Spa-Francorchamps,SAI,2023-07-30 13:09:20.563,244.17,316,3893.0,5.08,9,2,10686.3,11897,Air balance is pretty big.
2023,Spa-Francorchamps,SAI,2023-07-30 13:11:00.796,207.86,286,1971.4,7.42,8,6,10360.4,12143,We are doing great with the car we have. Good job.
2023,Spa-Francorchamps,SAI,2023-07-30 13:12:41.336,209.29,285,3240.01,5.78,7,6,10166.5,11933,Point 4 behind. And Nalbunker behind. Point 4 behind.
2023,Spa-Francorchamps,SAI,2023-07-30 13:36:41.842,240.32,318,6581.82,4.07,7,2,10162.3,11672,Rain expected in 4 minutes. What is the rain intensity? 202.3.
2023,Spa-Francorchamps,SAI,2023-07-30 13:37:50.575,183.26,286,2479.75,6.92,10,6,9972.1,12051,The radio is not working.
2023,Spa-Francorchamps,SAI,2023-07-30 13:38:57.776,156.25,307,6481.27,4.78,4,4,8921.0,12004,"I think both sexes not that, we'll wait for the red flag."
2023,Spa-Francorchamps,SAI,2023-07-30 13:43:26.646,235.16,318,5604.23,5.38,6,3,10204.5,11883,"Yeah, not raining anymore. Cloud is leaving the world."
2023,Spa-Francorchamps,SAR,2023-07-30 13:34:30.015,227.99,321,3664.51,5.62,8,6,10746.3,12347,What's he doing?
2023,Spa-Francorchamps,SAR,2023-07-30 13:46:17.023,231.6,329,10755.78,2.79,1,4,10052.2,11973,"Picture this time, we do the undercut."
2023,Spa-Francorchamps,SAR,2023-07-30 14:03:00.340,221.87,296,2537.81,7.13,7,6,10972.4,12667,I don't have the pace here. Copy. Keep managing your tyres. 14 to go.
2023,Spa-Francorchamps,SAR,2023-07-30 14:17:30.893,264.77,331,5342.36,3.22,2,2,10968.3,12101,There's no point in me just driving around slow. I need to try and catch.
2023,Spa-Francorchamps,STR,2023-07-30 13:47:22.741,199.84,312,3462.47,8.08,12,6,10405.2,11866,"So Eau Rouge is a bit wet for Fernando Russell just fitted slicks. Russell exiting the pits new slicks. This is not going to be long Lance, it's about surviving."
2023,Spa-Francorchamps,STR,2023-07-30 14:00:11.689,259.7,314,4206.01,4.11,7,2,10793.3,11571,Launch software medium. Medium.
2023,Spa-Francorchamps,STR,2023-07-30 14:15:17.582,214.87,315,5758.83,5.4,6,4,10146.1,11576,"That was good. We need this to get these tyres to the end. Norris, same situation as you. With P8, we're trying to get to the end. Come on."
2023,Spa-Francorchamps,TSU,2023-07-30 14:32:30.836,229.49,324,9814.31,2.74,3,2,10225.1,12706,"Yeah, well done guys. Thank you. Yeah, it was quite tough, quite rough from my side, but yeah. It was a nice car, very nice car, amazing car. Thanks guys. What a way to finish the first half of the season. Let's keep pushing like this. Yeah, fantastic race, Joachim. Fantastic race."
2023,Spa-Francorchamps,VER,2023-07-30 13:28:18.910,200.66,313,9261.67,3.62,3,4,9756.6,11874,"So don't forget Max, use your head please. Are we following or what? You just follow my instruction. No, I want to know both cars do it. Max, please follow my instruction and trust it. Thank you."
2023,Spa-Francorchamps,VER,2023-07-30 13:29:59.190,241.84,313,7298.65,2.54,4,3,10169.9,11636,We are expecting rain in about 9 or 10 minutes. What are your thoughts? Should we box this lap to cover Leclerc? I can't see the weather.
2023,Spa-Francorchamps,VER,2023-07-30 13:44:01.587,271.53,313,2448.29,3.82,3,3,10993.2,11871,You might find this lap that you meet a little bit more water.
2023,Spa-Francorchamps,VER,2023-07-30 13:44:34.493,202.02,286,2522.08,8.46,13,6,10335.8,11958,Just another two or three minutes to get through this.
2023,Spa-Francorchamps,VER,2023-07-30 13:49:37.958,246.47,311,6473.51,3.0,2,1,10385.8,11968,So settle into standard race management now Max.
2023,Spa-Francorchamps,VER,2023-07-30 14:03:35.449,225.1,290,3162.91,7.83,12,7,10182.9,11823,Use a lot of the tyre on an Outland Max. Not sure that was sensible.
2023,Spa-Francorchamps,VER,2023-07-30 14:06:56.009,216.56,312,4266.61,7.27,10,6,9943.0,11669,This time I had reasonable deg in the first stint. I'd ask you to use your head a bit more.
2023,Spa-Francorchamps,VER,2023-07-30 14:08:03.296,192.32,316,8858.42,4.39,4,4,9360.4,11907,"I can also push on and we do another stop, a little bit of mid-subtraining. No, not this time."
2023,Spa-Francorchamps,VER,2023-07-30 14:14:10.004,259.92,314,3165.67,7.1,5,3,10555.9,11460,How is the deck max? It's not ok. Understood.
2023,Spa-Francorchamps,VER,2023-07-30 14:14:43.613,235.19,290,1827.47,7.88,11,7,10389.1,11768,"It's so windy, I'm so hope of you I'll really die. Yeah, Roger that."
2023,Spa-Francorchamps,ZHO,2023-07-30 13:08:45.516,175.32,289,2450.22,8.54,12,6,9529.8,11829,"Warning, car brakes hot."
